NaN,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550
2.001953,11,18,34,74,2523,5326,6276,6981,7936,8170,7900,7331,7178,6446,5729,5162,4443,3952,3518,3094,2784,2459,2128,1951,1695,1495,1374,1189,1019,870,839
2.005005,15,21,23,59,2561,5418,6417,7040,8014,8205,7960,7492,7043,6438,5812,5202,4668,3961,3528,3178,2747,2571,2289,1917,1843,1598,1380,1265,1075,981,783
2.008057,11,16,29,71,2556,5472,6444,7216,8230,8423,8131,7707,7098,6470,5946,5065,4555,4075,3497,3215,2781,2572,2333,2048,1801,1570,1386,1226,1078,937,827
2.011108,16,19,39,87,2559,5581,6443,7301,8221,8352,8147,7902,7307,6570,5818,5341,4630,4042,3519,3208,2886,2587,2220,2006,1823,1642,1372,1249,1064,985,867
2.01416,16,18,21,84,2642,5499,6534,7185,8433,8552,8280,8083,7454,6725,6188,5365,4619,4174,3713,3273,2913,2630,2293,2050,1846,1639,1474,1257,1072,988,830
2.017212,9,20,29,82,2630,5860,6573,7371,8327,8761,8256,8028,7252,6804,6130,5387,4675,4185,3680,3330,2971,2670,2283,2090,1868,1607,1413,1244,1144,987,821
2.020264,9,17,15,68,2757,5771,6728,7545,8470,8759,8579,8183,7563,6830,6170,5459,4777,4281,3730,3324,2904,2627,2414,2047,1883,1623,1445,1259,1078,1051,860
2.023315,16,20,27,83,2718,5795,6700,7534,8638,8818,8509,8089,7718,7077,6308,5468,4823,4253,3787,3346,3070,2782,2401,2189,1973,1732,1404,1298,1120,1007,914
2.026367,19,16,27,68,2795,5966,6784,7661,8711,9003,8814,8257,7744,6971,6387,5447,4930,4289,3885,3492,3041,2653,2458,2138,1915,1677,1551,1338,1164,1004,918
2.029419,13,17,22,77,2913,5941,6929,7833,8735,9012,8764,8453,7843,7117,6355,5603,5001,4357,3929,3533,3050,2832,2536,2173,1936,1741,1436,1312,1131,1027,864
2.032471,12,19,24,63,2799,5949,6850,7913,8676,8969,8998,8435,7809,7071,6429,5705,5017,4579,3956,3518,3098,2737,2456,2214,2011,1729,1521,1298,1147,1001,892
2.035522,17,16,22,81,2823,6167,6910,7899,8996,9142,8866,8406,8017,7106,6518,5614,5067,4561,4007,3469,3147,2926,2579,2225,1970,1804,1524,1316,1159,1023,899
2.038574,9,13,30,64,2889,6057,7028,8005,8934,9248,8971,8531,7878,7296,6394,5813,5206,4601,3933,3631,3145,2714,2587,2258,1952,1772,1491,1309,1191,1076,965
2.041626,14,11,23,72,2856,6161,7048,8056,9007,9419,9354,8490,8214,7350,6609,5906,5286,4564,4137,3527,3161,2861,2521,2319,2068,1817,1575,1388,1201,1054,963
2.044678,12,20,31,85,2763,6114,7189,7961,9180,9392,8996,8772,8089,7380,6642,5900,5181,4552,3970,3638,3179,2912,2584,2291,2055,1810,1559,1361,1252,1069,926
2.047729,15,19,26,113,2918,6234,7083,8139,9038,9466,9339,8813,8337,7483,6658,5918,5327,4588,4044,3762,3148,2920,2644,2277,1998,1742,1627,1371,1268,1053,902
2.050781,12,16,35,88,2915,6302,7159,8236,9339,9617,9377,8978,8190,7430,6752,5835,5212,4739,4093,3763,3288,2947,2589,2385,2084,1787,1583,1432,1282,1100,966
2.053833,14,18,20,86,2932,6184,7252,8212,9425,9611,9466,8942,8481,7532,6734,6063,5372,4781,4205,3669,3329,2915,2636,2362,2111,1780,1608,1373,1227,1065,995
2.056885,15,24,32,85,2984,6388,7432,8397,9528,9562,9481,8960,8357,7613,6906,5969,5464,4742,4091,3692,3319,2997,2677,2450,2129,1792,1597,1446,1311,1063,1006
2.059937,15,23,26,73,3094,6498,7472,8458,9691,9796,9589,8976,8530,7755,6876,6032,5478,4685,4178,3693,3237,2983,2729,2404,2185,1874,1596,1447,1268,1108,949
2.062988,14,13,26,91,3058,6535,7417,8418,9663,9762,9685,8886,8597,7845,6933,6158,5433,4747,4343,3874,3381,2993,2743,2451,2139,1866,1652,1378,1302,1188,986
2.06604,19,11,35,95,2992,6531,7594,8384,9577,9832,9705,9101,8531,7756,6964,6211,5480,4833,4420,3847,3371,3132,2711,2457,2153,1946,1685,1502,1267,1140,1002
2.069092,15,17,33,86,2973,6455,7601,8331,9790,10177,9670,9327,8752,7832,7026,6130,5469,4862,4362,3892,3461,3041,2750,2444,2142,1951,1718,1475,1226,1175,1020
2.072144,14,21,27,85,3096,6573,7610,8587,9856,10193,9777,9200,8704,7901,7134,6367,5464,4985,4450,3716,3525,2997,2741,2408,2068,1995,1682,1487,1340,1096,978
2.075195,12,13,31,88,3072,6564,7799,8609,9940,10052,9856,9484,8853,8066,7140,6285,5608,4802,4327,3717,3407,3181,2816,2433,2153,1946,1721,1504,1285,1084,980
2.078247,20,24,31,97,3150,6765,7755,8682,9947,10273,10033,9375,8871,7962,7120,6318,5498,4901,4368,3940,3567,3071,2785,2579,2240,1938,1718,1463,1339,1193,929
2.081299,9,19,18,78,3142,6631,7777,8792,9945,9965,10052,9474,8964,7905,7078,6430,5637,5123,4535,3876,3471,3089,2754,2525,2177,2016,1734,1508,1311,1193,1011
2.084351,20,10,33,77,3127,6771,7852,8816,9875,10390,10026,9665,8925,8000,7048,6476,5576,5089,4395,3925,3463,3148,2789,2506,2290,2029,1816,1491,1284,1126,999
2.087402,20,15,32,73,3181,6721,7916,8779,10148,10232,10022,9533,9038,8127,7466,6377,5620,5039,4490,3998,3515,3105,2776,2585,2173,1970,1713,1478,1354,1251,1097
2.090454,13,23,31,86,3192,6643,7757,8990,10023,10346,10218,9484,8946,8069,7453,6624,5625,5000,4454,3870,3645,3227,2872,2465,2341,1895,1721,1592,1355,1241,979
2.093506,12,23,24,92,3149,6806,8017,8822,10252,10429,10013,9712,8895,8128,7466,6544,5663,5076,4351,3986,3610,3254,2881,2567,2193,2001,1652,1575,1410,1202,1043
2.096558,21,22,32,81,3139,6786,7741,9040,10138,10503,10149,9753,9302,8232,7316,6532,5996,5117,4481,4252,3535,3236,2909,2607,2251,1968,1816,1611,1390,1163,1053
2.099609,16,19,32,93,3294,6799,7981,9007,10298,10447,10351,9704,9129,8133,7385,6340,5887,5156,4580,4082,3579,3223,2880,2651,2262,2001,1777,1529,1356,1234,1120
2.102661,21,18,36,87,3194,6846,8014,8936,10098,10443,10339,9720,9206,8190,7458,6474,5742,5253,4449,4100,3567,3253,2967,2560,2316,2001,1772,1529,1346,1226,1099
2.105713,25,25,34,93,3184,6770,7927,9025,10164,10692,10242,9834,9121,8372,7430,6717,5819,5328,4686,4197,3714,3250,2992,2642,2361,2044,1772,1530,1365,1190,1078
2.108765,10,28,34,85,3258,6998,7919,9085,10407,10725,10274,9857,9186,8335,7632,6668,5869,5210,4670,4079,3573,3215,2972,2625,2346,2057,1813,1554,1424,1231,1036
2.111816,15,21,27,92,3374,7001,7977,9167,10296,10584,10343,9855,9321,8500,7511,6568,6021,5273,4517,4103,3564,3352,2922,2635,2280,2104,1865,1551,1395,1243,1101
2.114868,11,22,32,82,3321,7046,8064,9225,10406,10634,10481,10029,9230,8504,7660,6614,5972,5380,4542,4176,3617,3288,2870,2681,2290,2051,1787,1571,1419,1271,1093
2.11792,15,24,29,94,3229,6925,8167,9218,10414,10864,10533,10065,9399,8433,7513,6710,5850,5240,4703,4025,3608,3381,3047,2712,2283,2043,1806,1601,1360,1168,1092
2.120972,12,19,32,79,3293,6977,8157,9317,10468,10888,10566,10016,9351,8502,7582,6574,5998,5093,4771,4262,3680,3263,3019,2734,2291,2050,1869,1606,1394,1214,1061
2.124023,21,12,27,77,3251,6931,8165,9157,10434,10663,10423,10115,9431,8393,7618,6691,5804,5353,4734,4166,3674,3359,2980,2738,2360,2110,1800,1591,1401,1230,1136
2.127075,23,24,30,98,3292,7101,8217,9436,10648,10980,10711,9925,9363,8592,7647,6752,5953,5392,4665,4254,3701,3407,3067,2738,2384,2014,1879,1572,1404,1309,1064
2.130127,24,18,25,94,3374,7114,8209,9328,10765,10864,10914,10139,9416,8590,7512,6908,6072,5403,4662,4072,3665,3412,3047,2726,2349,2114,1816,1628,1410,1260,1125
2.133179,13,22,38,79,3304,7043,8304,9209,10697,10905,10635,9991,9584,8404,7700,6797,6110,5312,4894,4129,3752,3328,3041,2793,2412,2073,1837,1591,1434,1206,1097
2.13623,19,22,36,93,3457,7137,8358,9230,10599,11010,10770,10238,9435,8655,7674,6788,5967,5333,4809,4297,3728,3368,3112,2676,2379,2105,1822,1673,1454,1217,1096
2.139282,17,22,30,93,3354,7104,8286,9304,10736,10773,10633,10225,9595,8715,7837,6780,6128,5492,4781,4357,3727,3396,3081,2720,2415,2109,1898,1655,1457,1208,1173
2.142334,8,11,31,80,3337,7039,8304,9416,10538,11053,10741,10218,9601,8609,7699,6794,6120,5400,4871,4172,3748,3385,3121,2721,2441,2113,1833,1592,1486,1229,1131
2.145386,28,17,25,106,3301,7142,8368,9553,10721,11109,10911,10189,9682,8786,7896,6811,6085,5213,4824,4417,3778,3458,3058,2832,2403,2155,1811,1679,1429,1244,1136
2.148437,17,21,33,105,3369,7198,8223,9498,10722,11002,10957,10300,9504,8746,7736,6734,6201,5242,4779,4267,3802,3439,2957,2778,2337,2050,1830,1665,1437,1257,1055
2.151489,13,19,37,92,3412,7120,8209,9382,10910,11067,10885,10240,9714,8794,7944,6967,6197,5474,4716,4385,3786,3358,3026,2781,2446,2103,1948,1647,1404,1316,1092
2.154541,16,20,34,89,3344,7114,8474,9351,10708,11125,10940,10151,9642,8967,8031,7096,6214,5430,4937,4381,3806,3423,3109,2728,2475,2109,1896,1657,1421,1192,1129
2.157593,17,19,32,115,3343,7178,8283,9333,10953,11115,10916,10283,9638,8901,8018,6947,6069,5472,4764,4282,3836,3479,3008,2774,2472,2112,1834,1618,1444,1320,1105
2.160645,15,21,28,105,3437,7182,8362,9522,10806,11167,10983,10526,9731,8763,7922,6996,6156,5515,4823,4412,3818,3391,3079,2818,2366,2181,1855,1624,1405,1244,1140
2.163696,13,13,33,97,3438,7119,8451,9449,10884,11060,10851,10338,9683,8785,7819,6907,6055,5575,4877,4380,3755,3381,3147,2755,2398,2120,1898,1672,1481,1260,1190
2.166748,13,21,30,93,3343,7175,8316,9450,10751,11262,10701,10439,9594,8885,7942,7128,6252,5535,4772,4343,3812,3423,3075,2853,2444,2092,1894,1587,1482,1238,1128
2.1698,14,21,33,95,3285,7176,8412,9539,10782,11048,11015,10523,9732,8741,8016,7082,6002,5505,4833,4348,3769,3342,3023,2828,2436,2197,1953,1634,1419,1229,1146
2.172852,20,26,32,95,3441,7302,8486,9513,11064,11242,11033,10410,9685,8575,7906,7017,6253,5589,4915,4308,3907,3506,3059,2776,2357,2234,1808,1618,1425,1283,1132
2.175903,25,20,30,85,3422,7209,8456,9680,10916,11277,11041,10437,9907,8778,7811,7001,6279,5528,4921,4477,3854,3519,3057,2765,2504,2254,1856,1699,1482,1269,1175
2.178955,23,19,33,105,3368,7196,8370,9481,10722,11148,10985,10556,9704,8958,7778,7091,6085,5400,4909,4367,3969,3376,3213,2793,2397,2222,1897,1589,1461,1288,1136
2.182007,10,28,36,105,3460,7293,8433,9552,10926,11359,10811,10362,9562,8863,7881,6973,6123,5542,4767,4359,3879,3465,3103,2800,2439,2193,1908,1661,1485,1267,1109
2.185059,18,23,27,110,3424,7315,8479,9519,11070,11128,11000,10725,9767,8930,7886,7005,6161,5438,4822,4354,3843,3527,3113,2740,2487,2202,1871,1646,1480,1268,1180
2.18811,20,21,30,98,3358,7336,8488,9656,10935,11326,11070,10564,9851,8889,7988,6786,6234,5489,4954,4300,3899,3507,3114,2812,2431,2179,1885,1643,1510,1339,1196
2.191162,22,19,32,101,3445,7436,8327,9454,11075,11230,11029,10621,9830,8884,7960,7009,6152,5539,4902,4341,3790,3439,3165,2756,2543,2157,1872,1773,1483,1298,1103
2.194214,19,22,31,97,3448,7167,8521,9622,10929,11333,10969,10367,9624,8772,7806,7102,6306,5491,4873,4378,3911,3452,3109,2752,2427,2173,1928,1690,1536,1288,1125
2.197266,8,28,24,92,3377,7191,8527,9463,11006,11382,10926,10683,9666,8707,7925,7048,6383,5447,4785,4365,3804,3399,3166,2822,2384,2215,1814,1659,1499,1297,1188
2.200317,18,26,28,90,3395,7290,8550,9416,11108,11382,10719,10597,9597,8936,7904,7021,6348,5504,5001,4346,3893,3431,3099,2815,2554,2155,1922,1680,1440,1346,1124
2.203369,13,23,34,101,3401,7133,8548,9619,10879,11375,10855,10608,9941,8788,7950,7138,6355,5410,4902,4444,3890,3447,3224,2904,2523,2173,1858,1646,1448,1361,1177
2.206421,9,18,33,87,3382,7309,8566,9618,11164,11312,10839,10435,9843,9071,8125,7258,6303,5416,4834,4398,3853,3424,3060,2900,2459,2204,1950,1722,1469,1400,1177
2.209473,19,27,27,104,3321,7302,8552,9555,10932,11307,11179,10490,9872,8969,7993,7016,6227,5544,4756,4476,3871,3516,3073,2792,2550,2153,1974,1607,1393,1351,1173
2.212524,14,22,31,88,3423,7247,8370,9439,11065,11168,10994,10600,9759,9041,7847,7094,6227,5461,4928,4407,3864,3484,3205,2774,2479,2204,1929,1673,1439,1325,1110
2.215576,17,16,32,92,3450,7303,8471,9705,10805,11049,11029,10701,9870,8793,8014,6979,6317,5523,4847,4514,3855,3504,3211,2861,2498,2131,1843,1724,1472,1311,1156
2.218628,13,18,48,104,3449,7146,8566,9384,10955,11291,11126,10406,9786,8901,7866,6983,6145,5456,4893,4260,3902,3622,3155,2807,2427,2197,1959,1708,1483,1293,1127
2.22168,19,23,36,99,3416,7203,8562,9551,11132,11248,10972,10396,9886,8724,8045,7014,6154,5419,4881,4349,3797,3445,3097,2813,2446,2166,1913,1696,1533,1355,1076
2.224731,15,30,29,85,3409,7310,8342,9509,10892,11329,10996,10497,9664,8727,7976,6950,6246,5593,4977,4402,3975,3544,3129,2831,2535,2231,1902,1601,1437,1300,1177
2.227783,27,19,31,81,3367,7220,8402,9664,10960,11398,11117,10562,9677,9011,7855,7107,6370,5559,4960,4449,4038,3511,3060,2849,2535,2234,1898,1653,1512,1256,1159
2.230835,18,31,35,91,3472,7304,8518,9594,10965,11396,11086,10508,9944,8951,8012,7046,6123,5613,4986,4458,3934,3436,2970,2812,2412,2181,1898,1735,1552,1322,1165
2.233887,13,15,35,89,3386,7248,8337,9519,11071,11376,11037,10471,9820,8786,7977,7170,6239,5519,4967,4339,3932,3435,3122,2797,2484,2183,1891,1685,1472,1304,1210
2.236938,16,26,31,93,3453,7318,8557,9456,11025,11404,11053,10407,9753,8934,7923,7064,6347,5518,4911,4464,3935,3445,3155,2772,2471,2171,1895,1703,1430,1209,1190
2.23999,16,26,25,96,3328,7207,8225,9431,11074,11127,11109,10564,9776,9004,7992,7036,6168,5681,4868,4269,3954,3564,3111,2692,2383,2189,1882,1666,1439,1343,1158
2.243042,16,22,22,105,3446,7154,8340,9478,10934,11356,11118,10604,9668,8903,7906,7152,6207,5447,4817,4419,3845,3464,3057,2851,2470,2162,1986,1688,1405,1235,1153
2.246094,12,28,31,95,3343,7179,8280,9395,10793,11206,11094,10531,9879,9001,8048,7002,6105,5472,4850,4254,3957,3526,3139,2791,2505,2220,1803,1678,1391,1341,1100
2.249146,12,24,33,93,3361,7334,8445,9563,10822,11543,10999,10583,9852,8912,7848,6990,6192,5592,4805,4434,3906,3522,3172,2748,2398,2236,1895,1627,1451,1326,1130
2.252197,16,18,38,95,3371,7404,8388,9623,10812,11321,11200,10486,9851,9006,7982,7084,6207,5503,4923,4334,3885,3330,3141,2762,2510,2172,1940,1646,1403,1284,1110
2.255249,14,21,37,90,3332,7397,8336,9472,10953,11492,10945,10359,9918,8816,7857,6877,6333,5443,4837,4271,3786,3623,3025,2760,2494,2189,1892,1690,1417,1290,1176
2.258301,15,19,38,82,3369,7093,8544,9274,10772,11211,11164,10439,9924,8864,7883,7015,6164,5543,4945,4284,3896,3528,3174,2835,2473,2062,1963,1647,1462,1264,1088
2.261353,22,22,48,89,3451,7297,8280,9518,10789,11207,10781,10519,9967,8983,8038,6876,6225,5401,4871,4300,3889,3474,3102,2823,2537,2152,1899,1696,1427,1283,1132
2.264404,14,25,33,96,3419,7329,8389,9447,10991,11218,11094,10414,9689,9039,7880,6925,6372,5595,4898,4398,3840,3378,3058,2813,2472,2216,1872,1565,1458,1288,1146
2.267456,21,20,32,98,3340,7184,8328,9500,10856,10966,10824,10485,9700,8958,7960,7079,6146,5556,4815,4375,3829,3598,3063,2679,2496,2151,1938,1684,1528,1270,1140
2.270508,15,36,36,98,3440,7180,8265,9560,10658,11193,11048,10591,9790,8782,7884,6986,6202,5440,4982,4289,3814,3489,3169,2850,2423,2094,1952,1665,1438,1294,1132
2.27356,14,16,25,87,3288,7229,8276,9547,10715,11166,10891,10543,9774,8781,8054,7044,6166,5570,4867,4386,3837,3521,3168,2771,2423,2153,1943,1717,1455,1313,1115
2.276611,27,21,28,104,3413,7048,8413,9420,10830,11146,10955,10525,9859,8953,7953,6962,6161,5447,4763,4409,3847,3533,3044,2817,2480,2143,1892,1656,1489,1333,1088
2.279663,14,17,30,90,3273,7161,8258,9344,10991,11196,10661,10419,9790,8887,7894,6932,6204,5508,4917,4357,3893,3538,3115,2837,2471,2080,1895,1727,1445,1247,1150
2.282715,21,18,31,81,3282,7189,8410,9415,10543,11244,10937,10327,9624,8859,8077,7007,6301,5419,5036,4307,3973,3423,3085,2794,2529,2167,1887,1657,1434,1245,1160
2.285767,18,12,33,102,3355,7134,8323,9300,10788,11028,10844,10431,9785,8900,7925,7057,6104,5525,4753,4276,3819,3420,3158,2800,2500,2134,1872,1651,1578,1311,1214
2.288818,19,19,38,86,3333,6998,8293,9439,10909,11189,10847,10186,9539,8880,7738,6976,6208,5606,4814,4368,3799,3478,3071,2817,2499,2148,1944,1639,1523,1237,1180
2.29187,10,24,29,113,3359,7241,8304,9349,10804,11273,10843,10268,9788,8713,7737,6954,6031,5300,4778,4221,3745,3440,3111,2745,2439,2168,1857,1779,1458,1318,1134
2.294922,13,36,38,102,3278,7118,8322,9466,10736,10891,11117,10244,9641,8741,7967,7123,6276,5446,4848,4281,3847,3447,3181,2759,2500,2224,1920,1663,1481,1222,1136
2.297974,16,11,27,112,3293,6975,8228,9270,10736,11033,10967,10170,9692,8571,7839,6948,6225,5251,4674,4295,3698,3452,3060,2728,2430,2193,1890,1652,1482,1307,1150
2.301025,26,17,31,84,3342,7140,8382,9399,10537,11286,10817,10229,9791,8708,7909,6919,5992,5263,4691,4279,3838,3438,3073,2858,2493,2225,1818,1691,1511,1227,1114
2.304077,19,11,31,106,3293,6958,8130,9285,10588,11070,10719,10308,9415,8745,7769,6834,6075,5408,4670,4416,3804,3396,3165,2711,2357,2134,1858,1651,1375,1301,1083
2.307129,12,27,29,97,3431,7158,8376,9344,10576,11175,10822,10469,9549,8792,7760,7021,6098,5445,4737,4265,3777,3380,3094,2769,2498,2107,1916,1666,1435,1275,1176
2.310181,19,17,29,99,3277,6951,8390,9245,10821,11165,10691,10245,9660,8773,7741,6826,6197,5445,4689,4290,3811,3519,3034,2824,2392,2113,1820,1612,1427,1299,1113
2.313232,10,22,31,90,3305,7029,8172,9279,10681,11008,10825,10348,9723,8669,7722,6800,6081,5383,4798,4292,3759,3453,3099,2673,2432,2130,1890,1651,1447,1299,1203
2.316284,16,21,26,97,3326,7160,8269,9185,10612,10785,10594,10258,9663,8680,7770,6929,5973,5379,4803,4298,3821,3399,2933,2747,2373,2170,1875,1734,1413,1327,1076
2.319336,18,16,33,109,3324,7079,8060,9227,10633,11033,10906,10142,9522,8627,7816,7040,6016,5479,4711,4254,3711,3435,3118,2726,2412,2143,1965,1604,1441,1250,1102
2.322388,13,16,26,87,3303,7059,8223,9390,10455,10960,10805,10223,9445,8523,7663,6793,6097,5431,4745,4196,3744,3450,3114,2727,2403,2045,1844,1699,1526,1328,1162
2.325439,21,23,24,101,3255,6899,8014,9302,10611,11008,10775,10302,9618,8597,7727,6822,6034,5344,4866,4250,3585,3390,3015,2780,2378,2080,1842,1686,1487,1258,1115
2.328491,13,27,35,100,3300,6903,8163,9355,10659,11032,10744,10422,9649,8456,7722,6825,6021,5351,4744,4210,3729,3471,3053,2732,2381,2220,1928,1697,1370,1259,1188
2.331543,23,15,34,96,3350,7209,8035,9127,10565,11015,10868,10179,9451,8602,7731,6739,6007,5259,4748,4159,3892,3360,3090,2755,2435,2171,1868,1693,1412,1291,1185
2.334595,16,24,33,95,3266,6966,8120,9231,10498,10828,10425,10038,9512,8604,7743,6847,6034,5299,4857,4277,3671,3448,2967,2781,2408,2190,1856,1609,1428,1279,1105
2.337646,12,26,19,88,3295,6947,8108,9143,10513,10827,10750,10056,9496,8581,7776,6921,5996,5312,4730,4251,3780,3305,3012,2695,2415,2085,1860,1687,1384,1303,1077
2.340698,20,22,32,84,3131,6978,8150,9250,10390,10841,10511,10177,9546,8572,7767,6761,6054,5285,4787,4209,3816,3429,2922,2762,2403,2126,1816,1661,1400,1272,1103
2.34375,19,20,30,92,3303,6948,7801,9029,10444,11057,10553,10178,9487,8489,7704,6809,6046,5310,4657,4190,3739,3352,3045,2663,2478,2125,1805,1649,1390,1250,1039
2.346802,17,29,33,75,3246,6940,8017,9124,10310,10845,10827,10293,9546,8483,7573,6755,6065,5293,4717,4130,3738,3437,2978,2715,2435,2026,1849,1718,1390,1250,1075
2.349854,11,16,26,88,3259,7026,7964,9056,10357,10823,10687,10041,9433,8510,7637,6711,5928,5318,4712,4223,3720,3395,3027,2603,2331,2103,1789,1583,1433,1256,1064
2.352905,12,24,31,100,3087,6898,8019,9071,10521,10899,10560,10006,9448,8413,7714,6640,6014,5220,4793,4122,3683,3371,3015,2739,2392,2158,1831,1674,1456,1284,1079
2.355957,17,39,40,100,3328,6978,8171,9103,10391,10876,10895,9917,9210,8632,7701,6640,5994,5210,4625,4197,3693,3370,3011,2649,2432,2038,1775,1597,1438,1289,1085
2.359009,13,20,30,105,3211,6850,8024,9034,10603,10631,10379,10016,9271,8591,7707,6756,5927,5353,4665,4264,3564,3316,3053,2711,2398,2123,1857,1612,1379,1217,1035
2.362061,14,28,32,91,3149,6944,7779,9091,10511,10869,10596,10128,9287,8623,7691,6614,6070,5232,4732,4167,3668,3440,3067,2705,2444,2090,1841,1645,1405,1308,1126
2.365112,15,19,37,91,3285,6749,8063,9085,10289,10701,10438,9991,9224,8467,7570,6691,5948,5195,4772,4191,3692,3341,2962,2645,2421,2082,1870,1669,1396,1262,1097
2.368164,21,17,38,108,3143,6590,8056,9089,10285,10673,10448,9960,9298,8490,7612,6530,5934,5223,4686,4264,3757,3321,3032,2563,2443,2091,1853,1629,1556,1175,1084
2.371216,16,20,30,116,3247,6843,7832,9136,10270,10573,10253,9910,9378,8333,7545,6676,5923,5124,4550,4162,3686,3315,3006,2643,2366,2027,1769,1549,1453,1277,1112
2.374268,15,15,26,83,3199,6853,8055,8930,10184,10621,10554,10127,9327,8319,7647,6708,5952,5249,4664,4007,3765,3351,3046,2769,2342,2051,1793,1597,1443,1253,1030
2.377319,6,18,28,87,3111,6744,7863,8983,10266,10590,10445,10041,9113,8347,7666,6517,6009,5211,4668,4212,3718,3232,3027,2664,2347,2080,1841,1647,1361,1182,1085
2.380371,10,24,31,78,3152,6749,7872,8843,10272,10544,10473,9988,9250,8444,7423,6620,5871,5409,4719,4210,3725,3452,2914,2724,2431,2059,1839,1589,1329,1225,1118
2.383423,15,26,34,99,3207,6748,7841,8779,10485,10610,10301,9821,9192,8365,7436,6631,5831,5164,4618,4130,3622,3280,2899,2606,2383,2040,1843,1548,1415,1262,1018
2.386475,16,20,38,97,3237,6870,7868,8935,10369,10520,10302,9773,9089,8355,7456,6773,5854,5181,4643,4148,3716,3274,2896,2600,2406,1940,1829,1599,1413,1296,1100
2.389526,13,22,24,79,3167,6848,7712,9052,10196,10515,10186,9706,9253,8433,7576,6607,5878,5229,4474,4218,3677,3242,2971,2660,2282,2036,1798,1552,1433,1226,1106
2.392578,15,26,30,86,3116,6716,7763,8847,10169,10602,10208,9908,9102,8224,7438,6511,5845,5124,4551,3977,3655,3302,2961,2704,2306,1999,1752,1636,1379,1251,1110
2.39563,15,11,39,96,3270,6763,7696,8951,10432,10511,10348,9890,9121,8333,7352,6451,5980,5234,4716,4073,3602,3238,2923,2738,2316,1992,1796,1552,1406,1221,1111
2.398682,22,17,37,85,3126,6742,7961,8900,10027,10454,10125,9733,9132,8323,7443,6669,5817,5212,4587,4055,3635,3215,2975,2672,2302,1965,1729,1585,1329,1204,1103
2.401733,8,28,26,85,3167,6788,7905,9046,10208,10548,10432,9861,9136,8250,7453,6621,5821,5180,4492,4079,3670,3225,2972,2697,2303,2027,1765,1544,1369,1249,1057
2.404785,20,27,38,97,3224,6657,7823,8908,10026,10480,10222,9710,9070,8065,7457,6578,5860,5106,4633,4062,3447,3308,3061,2638,2271,1989,1765,1633,1373,1186,1096
2.407837,16,20,26,74,3272,6577,7792,8720,10017,10403,10223,9818,9113,8260,7495,6430,5793,5149,4583,4041,3642,3167,2940,2645,2319,2085,1774,1569,1378,1202,1055
2.410889,15,22,32,104,3066,6969,7725,8779,10326,10407,10193,9779,9092,8180,7525,6510,5728,5130,4498,4067,3658,3084,3033,2632,2365,1977,1732,1608,1379,1259,1081
2.41394,15,16,26,94,3065,6575,7758,8929,9896,10383,9946,9888,8955,8171,7384,6499,5814,5129,4523,3979,3651,3257,2907,2643,2331,2021,1725,1517,1379,1159,1096
2.416992,17,20,24,89,3029,6592,7512,8662,9887,10368,10197,9969,9020,8150,7319,6407,5742,5032,4475,3997,3506,3232,2927,2503,2262,1953,1730,1574,1432,1201,990
2.420044,17,19,25,91,3152,6638,7762,8764,10147,10399,10283,9668,9156,8127,7201,6358,5651,5177,4420,3993,3596,3124,2913,2532,2250,2082,1820,1483,1368,1160,1033
2.423096,9,16,30,105,2976,6656,7623,8728,9940,10355,10171,9653,9110,8171,7248,6549,5692,5056,4656,4017,3524,3255,2861,2628,2248,1969,1800,1535,1434,1193,1016
2.426147,21,18,37,76,3061,6544,7691,8881,10028,10349,9979,9519,9008,8219,7517,6562,5726,5120,4511,4120,3632,3220,2878,2581,2326,1950,1744,1588,1369,1163,1032
2.429199,14,28,31,83,2964,6518,7542,8762,10028,10574,10060,9415,9008,8146,7453,6391,5782,5097,4536,4115,3560,3186,2859,2660,2381,1985,1699,1473,1395,1193,1107
2.432251,17,19,34,96,3062,6690,7550,8547,9798,10242,10051,9468,8791,8037,7169,6429,5668,4889,4467,4015,3449,3254,2863,2559,2263,1981,1682,1512,1303,1202,1088
2.435303,12,23,28,91,3048,6606,7556,8648,9861,10196,9910,9585,8868,7951,7189,6335,5722,5008,4347,3945,3645,3175,2931,2641,2263,1965,1725,1593,1416,1202,1061
2.438354,13,26,27,89,3057,6481,7494,8550,9924,10129,9960,9493,8771,8177,7211,6292,5747,4998,4614,3882,3602,3158,2828,2660,2321,1927,1639,1570,1345,1179,1076
2.441406,17,13,31,82,3070,6451,7597,8428,9725,9999,9998,9510,8972,8087,7196,6314,5555,4973,4487,4152,3570,3153,2902,2518,2243,1960,1712,1471,1360,1204,1048
2.444458,14,19,21,100,2968,6374,7622,8556,10035,10265,10053,9461,8827,8046,7280,6246,5704,4946,4290,3943,3508,3110,2874,2578,2198,1984,1755,1526,1355,1194,1079
2.44751,16,20,35,92,3035,6507,7605,8532,9823,10252,9735,9609,8720,7888,7207,6530,5769,4982,4409,3898,3511,3269,2845,2581,2253,1902,1736,1490,1291,1205,1051
2.450562,9,27,31,90,2975,6481,7556,8584,9827,10028,9856,9425,8890,8116,7247,6318,5595,4906,4443,3801,3322,3319,2767,2562,2225,1991,1762,1592,1351,1237,1067
