Well	M1	N1
22.656250	0.000000	0.000000
22.668457	0.000000	0.000000
22.680664	0.000000	0.000000
22.692871	1.000000	0.000000
22.705078	1.000000	0.000000
22.717285	0.000000	1.000000
22.729492	2.000000	1.000000
22.741699	0.000000	0.000000
22.753906	0.000000	0.000000
22.766113	0.000000	0.000000
22.778320	1.000000	0.000000
22.790527	1.000000	1.000000
22.802734	0.000000	0.000000
22.814941	0.000000	1.000000
22.827148	1.000000	0.000000
22.839355	0.000000	1.000000
22.851562	1.000000	0.000000
22.863770	1.000000	0.000000
22.875977	1.000000	0.000000
22.888184	0.000000	1.000000
22.900391	0.000000	0.000000
22.912598	1.000000	1.000000
22.924805	0.000000	0.000000
22.937012	1.000000	1.000000
22.949219	0.000000	1.000000
22.961426	0.000000	0.000000
22.973633	2.000000	0.000000
22.985840	0.000000	1.000000
22.998047	0.000000	1.000000
23.010254	0.000000	0.000000
23.022461	1.000000	0.000000
23.034668	1.000000	1.000000
23.046875	0.000000	0.000000
23.059082	0.000000	0.000000
23.071289	0.000000	0.000000
23.083496	1.000000	0.000000
23.095703	0.000000	0.000000
23.107910	1.000000	1.000000
23.120117	0.000000	0.000000
23.132324	1.000000	0.000000
23.144531	0.000000	0.000000
23.156738	0.000000	1.000000
23.168945	0.000000	1.000000
23.181152	0.000000	0.000000
23.193359	0.000000	1.000000
23.205566	0.000000	0.000000
23.217773	0.000000	1.000000
23.229980	1.000000	0.000000
23.242187	0.000000	0.000000
23.254395	0.000000	0.000000
23.266602	1.000000	1.000000
23.278809	0.000000	0.000000
23.291016	0.000000	0.000000
23.303223	0.000000	0.000000
23.315430	0.000000	0.000000
23.327637	0.000000	0.000000
23.339844	1.000000	0.000000
23.352051	0.000000	1.000000
23.364258	0.000000	0.000000
23.376465	1.000000	0.000000
23.388672	1.000000	0.000000
23.400879	0.000000	0.000000
23.413086	0.000000	0.000000
23.425293	0.000000	0.000000
23.437500	0.000000	0.000000
23.449707	1.000000	0.000000
23.461914	0.000000	0.000000
23.474121	0.000000	0.000000
23.486328	0.000000	0.000000
23.498535	0.000000	0.000000
23.510742	1.000000	0.000000
23.522949	0.000000	0.000000
23.535156	2.000000	0.000000
23.547363	0.000000	1.000000
23.559570	2.000000	1.000000
23.571777	0.000000	0.000000
23.583984	0.000000	0.000000
23.596191	0.000000	0.000000
23.608398	0.000000	0.000000
23.620605	0.000000	0.000000
23.632812	0.000000	0.000000
23.645020	2.000000	0.000000
23.657227	0.000000	0.000000
23.669434	0.000000	1.000000
23.681641	0.000000	0.000000
23.693848	0.000000	0.000000
23.706055	0.000000	0.000000
23.718262	0.000000	1.000000
23.730469	0.000000	0.000000
23.742676	0.000000	0.000000
23.754883	0.000000	0.000000
23.767090	0.000000	0.000000
23.779297	1.000000	0.000000
23.791504	0.000000	1.000000
23.803711	0.000000	0.000000
23.815918	0.000000	0.000000
23.828125	0.000000	1.000000
23.840332	0.000000	1.000000
23.852539	0.000000	1.000000
23.864746	0.000000	0.000000
23.876953	0.000000	0.000000
23.889160	0.000000	0.000000
23.901367	0.000000	1.000000
23.913574	0.000000	0.000000
23.925781	2.000000	0.000000
23.937988	0.000000	0.000000
23.950195	0.000000	1.000000
23.962402	0.000000	0.000000
23.974609	0.000000	1.000000
23.986816	1.000000	0.000000
23.999023	0.000000	1.000000
24.011230	0.000000	0.000000
24.023437	0.000000	0.000000
24.035645	0.000000	1.000000
24.047852	0.000000	0.000000
24.060059	1.000000	0.000000
24.072266	1.000000	1.000000
24.084473	0.000000	0.000000
24.096680	0.000000	0.000000
24.108887	0.000000	0.000000
24.121094	0.000000	1.000000
24.133301	0.000000	0.000000
24.145508	0.000000	0.000000
24.157715	0.000000	0.000000
24.169922	0.000000	0.000000
24.182129	0.000000	0.000000
24.194336	0.000000	0.000000
24.206543	0.000000	0.000000
24.218750	0.000000	0.000000
24.230957	0.000000	0.000000
24.243164	0.000000	2.000000
24.255371	1.000000	0.000000
24.267578	0.000000	1.000000
24.279785	2.000000	0.000000
24.291992	0.000000	1.000000
24.304199	0.000000	0.000000
24.316406	0.000000	0.000000
24.328613	0.000000	0.000000
24.340820	0.000000	0.000000
24.353027	1.000000	0.000000
24.365234	0.000000	0.000000
24.377441	2.000000	0.000000
24.389648	0.000000	0.000000
24.401855	2.000000	0.000000
24.414062	0.000000	0.000000
24.426270	2.000000	0.000000
24.438477	0.000000	0.000000
24.450684	0.000000	0.000000
24.462891	0.000000	0.000000
24.475098	0.000000	2.000000
24.487305	1.000000	0.000000
24.499512	0.000000	0.000000
24.511719	0.000000	0.000000
24.523926	0.000000	0.000000
24.536133	0.000000	0.000000
24.548340	1.000000	0.000000
24.560547	0.000000	0.000000
24.572754	1.000000	0.000000
24.584961	0.000000	0.000000
24.597168	0.000000	1.000000
24.609375	0.000000	1.000000
24.621582	0.000000	0.000000
24.633789	0.000000	0.000000
24.645996	1.000000	0.000000
24.658203	0.000000	1.000000
24.670410	0.000000	0.000000
24.682617	0.000000	0.000000
24.694824	0.000000	1.000000
24.707031	0.000000	0.000000
24.719238	0.000000	0.000000
24.731445	0.000000	0.000000
24.743652	0.000000	0.000000
24.755859	0.000000	0.000000
24.768066	0.000000	1.000000
24.780273	0.000000	1.000000
24.792480	1.000000	0.000000
24.804687	0.000000	0.000000
24.816895	3.000000	0.000000
24.829102	0.000000	1.000000
24.841309	1.000000	0.000000
24.853516	0.000000	0.000000
24.865723	0.000000	0.000000
24.877930	0.000000	0.000000
24.890137	0.000000	0.000000
24.902344	0.000000	0.000000
24.914551	1.000000	0.000000
24.926758	0.000000	1.000000
24.938965	1.000000	0.000000
24.951172	0.000000	0.000000
24.963379	0.000000	0.000000
24.975586	0.000000	0.000000
24.987793	0.000000	1.000000
25.000000	0.000000	0.000000
25.012207	1.000000	0.000000
25.024414	0.000000	0.000000
25.036621	1.000000	0.000000
25.048828	0.000000	0.000000
25.061035	0.000000	1.000000
25.073242	0.000000	0.000000
25.085449	0.000000	1.000000
25.097656	0.000000	0.000000
25.109863	0.000000	0.000000
25.122070	0.000000	0.000000
25.134277	0.000000	2.000000
25.146484	0.000000	0.000000
25.158691	0.000000	0.000000
25.170898	0.000000	1.000000
25.183105	0.000000	0.000000
25.195312	1.000000	0.000000
25.207520	0.000000	0.000000
25.219727	1.000000	1.000000
25.231934	0.000000	1.000000
25.244141	0.000000	0.000000
25.256348	0.000000	0.000000
25.268555	0.000000	0.000000
25.280762	0.000000	0.000000
25.292969	0.000000	0.000000
25.305176	0.000000	0.000000
25.317383	1.000000	0.000000
25.329590	0.000000	0.000000
25.341797	1.000000	0.000000
25.354004	0.000000	0.000000
25.366211	0.000000	0.000000
25.378418	0.000000	0.000000
25.390625	0.000000	0.000000
25.402832	1.000000	0.000000
25.415039	0.000000	0.000000
25.427246	0.000000	0.000000
25.439453	0.000000	1.000000
25.451660	1.000000	0.000000
25.463867	0.000000	0.000000
25.476074	0.000000	1.000000
25.488281	0.000000	0.000000
25.500488	0.000000	0.000000
25.512695	0.000000	0.000000
25.524902	1.000000	0.000000
25.537109	1.000000	0.000000
25.549316	0.000000	0.000000
25.561523	0.000000	0.000000
25.573730	0.000000	0.000000
25.585937	0.000000	0.000000
25.598145	0.000000	0.000000
25.610352	0.000000	0.000000
25.622559	1.000000	0.000000
25.634766	0.000000	0.000000
25.646973	0.000000	0.000000
25.659180	0.000000	0.000000
25.671387	1.000000	0.000000
25.683594	1.000000	0.000000
25.695801	0.000000	0.000000
25.708008	0.000000	1.000000
25.720215	0.000000	1.000000
25.732422	0.000000	0.000000
25.744629	0.000000	0.000000
25.756836	0.000000	0.000000
25.769043	0.000000	1.000000
25.781250	1.000000	0.000000
25.793457	0.000000	0.000000
25.805664	0.000000	0.000000
25.817871	0.000000	0.000000
25.830078	0.000000	1.000000
25.842285	0.000000	0.000000
25.854492	0.000000	0.000000
25.866699	0.000000	1.000000
25.878906	0.000000	0.000000
25.891113	0.000000	1.000000
25.903320	0.000000	0.000000
25.915527	0.000000	1.000000
25.927734	0.000000	0.000000
25.939941	0.000000	0.000000
25.952148	0.000000	1.000000
25.964355	0.000000	1.000000
25.976562	0.000000	1.000000
25.988770	1.000000	0.000000
26.000977	0.000000	1.000000
26.013184	0.000000	1.000000
26.025391	0.000000	0.000000
26.037598	0.000000	1.000000
26.049805	0.000000	0.000000
26.062012	0.000000	0.000000
26.074219	2.000000	0.000000
26.086426	0.000000	0.000000
26.098633	0.000000	0.000000
26.110840	1.000000	0.000000
26.123047	1.000000	0.000000
26.135254	0.000000	0.000000
26.147461	0.000000	0.000000
26.159668	0.000000	0.000000
26.171875	0.000000	0.000000
26.184082	0.000000	0.000000
26.196289	0.000000	0.000000
26.208496	1.000000	1.000000
26.220703	1.000000	0.000000
26.232910	0.000000	0.000000
26.245117	1.000000	0.000000
26.257324	0.000000	0.000000
26.269531	1.000000	0.000000
26.281738	0.000000	0.000000
26.293945	1.000000	0.000000
26.306152	0.000000	0.000000
26.318359	0.000000	1.000000
26.330566	0.000000	1.000000
26.342773	0.000000	0.000000
26.354980	0.000000	0.000000
26.367187	0.000000	0.000000
26.379395	0.000000	0.000000
26.391602	0.000000	0.000000
26.403809	1.000000	0.000000
26.416016	0.000000	0.000000
26.428223	0.000000	0.000000
26.440430	0.000000	0.000000
26.452637	0.000000	0.000000
26.464844	1.000000	0.000000
26.477051	1.000000	0.000000
26.489258	0.000000	0.000000
26.501465	2.000000	0.000000
26.513672	2.000000	0.000000
26.525879	0.000000	1.000000
26.538086	0.000000	0.000000
26.550293	0.000000	0.000000
26.562500	0.000000	0.000000
26.574707	0.000000	2.000000
26.586914	1.000000	0.000000
26.599121	0.000000	0.000000
26.611328	1.000000	0.000000
26.623535	0.000000	0.000000
26.635742	0.000000	0.000000
26.647949	1.000000	0.000000
26.660156	1.000000	0.000000
26.672363	0.000000	0.000000
26.684570	1.000000	0.000000
26.696777	0.000000	0.000000
26.708984	0.000000	1.000000
26.721191	0.000000	0.000000
26.733398	0.000000	2.000000
26.745605	0.000000	0.000000
26.757812	2.000000	0.000000
26.770020	0.000000	0.000000
26.782227	0.000000	0.000000
26.794434	0.000000	0.000000
26.806641	0.000000	0.000000
26.818848	0.000000	0.000000
26.831055	0.000000	0.000000
26.843262	0.000000	0.000000
26.855469	0.000000	0.000000
26.867676	0.000000	0.000000
26.879883	0.000000	0.000000
26.892090	0.000000	0.000000
26.904297	0.000000	0.000000
26.916504	0.000000	0.000000
26.928711	0.000000	0.000000
26.940918	0.000000	0.000000
26.953125	0.000000	0.000000
26.965332	1.000000	0.000000
26.977539	0.000000	0.000000
26.989746	0.000000	0.000000
27.001953	0.000000	0.000000
27.014160	0.000000	0.000000
27.026367	0.000000	1.000000
27.038574	0.000000	0.000000
27.050781	0.000000	1.000000
27.062988	0.000000	0.000000
27.075195	0.000000	0.000000
27.087402	0.000000	0.000000
27.099609	0.000000	0.000000
27.111816	0.000000	1.000000
27.124023	0.000000	0.000000
27.136230	1.000000	0.000000
27.148437	0.000000	0.000000
27.160645	0.000000	1.000000
27.172852	0.000000	0.000000
27.185059	1.000000	1.000000
27.197266	1.000000	0.000000
27.209473	0.000000	1.000000
27.221680	0.000000	0.000000
27.233887	0.000000	0.000000
27.246094	0.000000	0.000000
27.258301	0.000000	0.000000
27.270508	0.000000	0.000000
27.282715	0.000000	0.000000
27.294922	1.000000	0.000000
27.307129	0.000000	1.000000
27.319336	0.000000	0.000000
27.331543	0.000000	0.000000
27.343750	0.000000	0.000000
27.355957	0.000000	0.000000
27.368164	0.000000	0.000000
27.380371	0.000000	0.000000
27.392578	0.000000	0.000000
27.404785	0.000000	1.000000
27.416992	0.000000	0.000000
27.429199	1.000000	0.000000
27.441406	0.000000	0.000000
27.453613	0.000000	1.000000
27.465820	0.000000	0.000000
27.478027	0.000000	0.000000
27.490234	0.000000	0.000000
27.502441	0.000000	1.000000
27.514648	0.000000	0.000000
27.526855	0.000000	0.000000
27.539062	0.000000	0.000000
27.551270	0.000000	0.000000
27.563477	0.000000	0.000000
27.575684	0.000000	0.000000
27.587891	0.000000	0.000000
27.600098	0.000000	0.000000
27.612305	0.000000	0.000000
27.624512	0.000000	0.000000
27.636719	0.000000	0.000000
27.648926	0.000000	1.000000
27.661133	0.000000	0.000000
27.673340	0.000000	0.000000
27.685547	0.000000	0.000000
27.697754	0.000000	0.000000
27.709961	1.000000	0.000000
27.722168	1.000000	0.000000
27.734375	0.000000	0.000000
27.746582	1.000000	0.000000
27.758789	0.000000	0.000000
27.770996	0.000000	0.000000
27.783203	1.000000	0.000000
27.795410	0.000000	0.000000
27.807617	0.000000	0.000000
27.819824	0.000000	0.000000
27.832031	0.000000	0.000000
27.844238	0.000000	0.000000
27.856445	1.000000	0.000000
27.868652	0.000000	0.000000
27.880859	0.000000	1.000000
27.893066	0.000000	0.000000
27.905273	0.000000	0.000000
27.917480	0.000000	0.000000
27.929687	0.000000	0.000000
27.941895	0.000000	1.000000
27.954102	0.000000	0.000000
27.966309	0.000000	0.000000
27.978516	0.000000	0.000000
27.990723	1.000000	1.000000
28.002930	0.000000	0.000000
28.015137	0.000000	0.000000
28.027344	0.000000	0.000000
28.039551	0.000000	0.000000
28.051758	0.000000	0.000000
28.063965	0.000000	0.000000
28.076172	0.000000	0.000000
28.088379	0.000000	0.000000
28.100586	0.000000	0.000000
28.112793	0.000000	0.000000
28.125000	0.000000	0.000000
28.137207	0.000000	0.000000
28.149414	0.000000	0.000000
28.161621	0.000000	0.000000
28.173828	0.000000	0.000000
28.186035	0.000000	0.000000
28.198242	0.000000	1.000000
28.210449	0.000000	1.000000
28.222656	0.000000	0.000000
28.234863	0.000000	0.000000
28.247070	0.000000	0.000000
28.259277	0.000000	1.000000
28.271484	0.000000	0.000000
28.283691	0.000000	0.000000
28.295898	0.000000	0.000000
28.308105	0.000000	1.000000
28.320312	0.000000	0.000000
28.332520	0.000000	0.000000
28.344727	0.000000	0.000000
28.356934	0.000000	0.000000
28.369141	0.000000	1.000000
28.381348	0.000000	0.000000
28.393555	0.000000	0.000000
28.405762	0.000000	0.000000
28.417969	0.000000	0.000000
28.430176	0.000000	0.000000
28.442383	2.000000	0.000000
28.454590	0.000000	0.000000
28.466797	0.000000	0.000000
28.479004	0.000000	0.000000
28.491211	0.000000	0.000000
28.503418	0.000000	0.000000
28.515625	0.000000	0.000000
28.527832	0.000000	0.000000
28.540039	0.000000	0.000000
28.552246	0.000000	0.000000
28.564453	0.000000	0.000000
28.576660	0.000000	0.000000
28.588867	0.000000	0.000000
28.601074	0.000000	0.000000
28.613281	0.000000	0.000000
28.625488	0.000000	0.000000
28.637695	0.000000	0.000000
28.649902	0.000000	0.000000
28.662109	0.000000	1.000000
28.674316	0.000000	0.000000
28.686523	0.000000	0.000000
28.698730	0.000000	0.000000
28.710937	0.000000	0.000000
28.723145	0.000000	0.000000
28.735352	0.000000	0.000000
28.747559	0.000000	0.000000
28.759766	0.000000	0.000000
28.771973	0.000000	0.000000
28.784180	0.000000	0.000000
28.796387	0.000000	0.000000
28.808594	0.000000	0.000000
28.820801	0.000000	0.000000
28.833008	0.000000	0.000000
28.845215	0.000000	0.000000
28.857422	0.000000	0.000000
28.869629	0.000000	0.000000
28.881836	0.000000	0.000000
28.894043	0.000000	0.000000
28.906250	0.000000	0.000000
28.918457	0.000000	0.000000
28.930664	0.000000	0.000000
28.942871	0.000000	0.000000
28.955078	0.000000	0.000000
28.967285	0.000000	0.000000
28.979492	0.000000	0.000000
28.991699	0.000000	0.000000
29.003906	0.000000	0.000000
29.016113	0.000000	0.000000
29.028320	0.000000	0.000000
29.040527	0.000000	1.000000
29.052734	1.000000	0.000000
29.064941	0.000000	0.000000
29.077148	0.000000	0.000000
29.089355	0.000000	0.000000
29.101562	0.000000	0.000000
29.113770	0.000000	0.000000
29.125977	0.000000	0.000000
29.138184	0.000000	0.000000
29.150391	0.000000	0.000000
29.162598	0.000000	0.000000
29.174805	0.000000	0.000000
29.187012	1.000000	0.000000
29.199219	0.000000	0.000000
29.211426	0.000000	0.000000
29.223633	0.000000	0.000000
29.235840	0.000000	0.000000
29.248047	0.000000	0.000000
29.260254	0.000000	0.000000
29.272461	0.000000	0.000000
29.284668	0.000000	0.000000
29.296875	0.000000	0.000000
29.309082	1.000000	0.000000
29.321289	0.000000	0.000000
29.333496	0.000000	0.000000
29.345703	0.000000	1.000000
29.357910	0.000000	0.000000
29.370117	0.000000	0.000000
29.382324	0.000000	0.000000
29.394531	0.000000	0.000000
29.406738	0.000000	0.000000
29.418945	0.000000	0.000000
29.431152	0.000000	0.000000
29.443359	0.000000	0.000000
29.455566	0.000000	1.000000
29.467773	0.000000	0.000000
29.479980	0.000000	0.000000
29.492187	0.000000	0.000000
29.504395	0.000000	0.000000
29.516602	0.000000	0.000000
29.528809	0.000000	1.000000
29.541016	0.000000	0.000000
29.553223	0.000000	1.000000
29.565430	0.000000	0.000000
29.577637	0.000000	0.000000
29.589844	0.000000	1.000000
29.602051	0.000000	0.000000
29.614258	1.000000	0.000000
29.626465	0.000000	0.000000
29.638672	0.000000	0.000000
29.650879	0.000000	0.000000
29.663086	0.000000	0.000000
29.675293	1.000000	0.000000
29.687500	1.000000	0.000000
29.699707	0.000000	0.000000
29.711914	0.000000	0.000000
29.724121	0.000000	0.000000
29.736328	2.000000	0.000000
29.748535	0.000000	1.000000
29.760742	0.000000	0.000000
29.772949	0.000000	0.000000
29.785156	0.000000	0.000000
29.797363	0.000000	0.000000
29.809570	0.000000	0.000000
29.821777	0.000000	0.000000
29.833984	0.000000	0.000000
29.846191	0.000000	0.000000
29.858398	0.000000	0.000000
29.870605	0.000000	0.000000
29.882812	0.000000	0.000000
29.895020	0.000000	0.000000
29.907227	0.000000	0.000000
29.919434	0.000000	0.000000
29.931641	0.000000	0.000000
29.943848	0.000000	0.000000
29.956055	0.000000	0.000000
29.968262	0.000000	0.000000
29.980469	0.000000	0.000000
29.992676	0.000000	1.000000
30.004883	0.000000	0.000000
30.017090	2.000000	0.000000
30.029297	0.000000	1.000000
30.041504	0.000000	0.000000
30.053711	0.000000	1.000000
30.065918	0.000000	0.000000
30.078125	0.000000	0.000000
30.090332	0.000000	0.000000
30.102539	1.000000	0.000000
30.114746	0.000000	0.000000
30.126953	0.000000	0.000000
30.139160	0.000000	0.000000
30.151367	0.000000	1.000000
30.163574	0.000000	0.000000
30.175781	0.000000	0.000000
30.187988	0.000000	0.000000
30.200195	0.000000	0.000000
30.212402	0.000000	0.000000
30.224609	0.000000	0.000000
30.236816	0.000000	1.000000
30.249023	0.000000	0.000000
30.261230	0.000000	0.000000
30.273437	1.000000	1.000000
30.285645	0.000000	0.000000
30.297852	0.000000	0.000000
30.310059	0.000000	0.000000
30.322266	0.000000	0.000000
30.334473	0.000000	0.000000
30.346680	0.000000	0.000000
30.358887	0.000000	0.000000
30.371094	0.000000	0.000000
30.383301	0.000000	0.000000
30.395508	1.000000	0.000000
30.407715	0.000000	0.000000
30.419922	0.000000	0.000000
30.432129	0.000000	0.000000
30.444336	0.000000	1.000000
30.456543	1.000000	0.000000
30.468750	0.000000	0.000000
30.480957	0.000000	0.000000
30.493164	0.000000	0.000000
30.505371	0.000000	0.000000
30.517578	0.000000	0.000000
30.529785	0.000000	0.000000
30.541992	0.000000	0.000000
30.554199	0.000000	0.000000
30.566406	0.000000	0.000000
30.578613	1.000000	0.000000
30.590820	0.000000	0.000000
30.603027	0.000000	0.000000
30.615234	0.000000	0.000000
30.627441	0.000000	1.000000
30.639648	0.000000	0.000000
30.651855	0.000000	0.000000
30.664062	0.000000	0.000000
30.676270	0.000000	0.000000
30.688477	0.000000	0.000000
30.700684	0.000000	0.000000
30.712891	0.000000	2.000000
30.725098	0.000000	2.000000
30.737305	0.000000	0.000000
30.749512	0.000000	0.000000
30.761719	0.000000	0.000000
30.773926	0.000000	1.000000
30.786133	0.000000	0.000000
30.798340	0.000000	0.000000
30.810547	0.000000	0.000000
30.822754	0.000000	0.000000
30.834961	0.000000	0.000000
30.847168	0.000000	0.000000
30.859375	0.000000	0.000000
30.871582	0.000000	0.000000
30.883789	0.000000	0.000000
30.895996	0.000000	0.000000
30.908203	0.000000	0.000000
30.920410	0.000000	0.000000
30.932617	0.000000	0.000000
30.944824	0.000000	0.000000
30.957031	0.000000	0.000000
30.969238	0.000000	0.000000
30.981445	0.000000	1.000000
30.993652	0.000000	0.000000
31.005859	0.000000	0.000000
31.018066	0.000000	0.000000
31.030273	0.000000	0.000000
31.042480	0.000000	0.000000
31.054687	0.000000	0.000000
31.066895	0.000000	0.000000
31.079102	0.000000	0.000000
31.091309	0.000000	0.000000
31.103516	0.000000	0.000000
31.115723	0.000000	0.000000
31.127930	0.000000	1.000000
31.140137	0.000000	0.000000
31.152344	0.000000	0.000000
31.164551	0.000000	0.000000
31.176758	0.000000	0.000000
31.188965	0.000000	0.000000
31.201172	0.000000	0.000000
31.213379	0.000000	1.000000
31.225586	0.000000	1.000000
31.237793	0.000000	0.000000
31.250000	0.000000	0.000000
31.262207	0.000000	0.000000
31.274414	0.000000	0.000000
31.286621	0.000000	1.000000
31.298828	0.000000	0.000000
31.311035	0.000000	0.000000
31.323242	0.000000	1.000000
31.335449	0.000000	0.000000
31.347656	0.000000	0.000000
31.359863	0.000000	1.000000
31.372070	0.000000	0.000000
31.384277	0.000000	1.000000
31.396484	0.000000	0.000000
31.408691	0.000000	0.000000
31.420898	0.000000	0.000000
31.433105	0.000000	0.000000
31.445312	0.000000	0.000000
31.457520	0.000000	0.000000
31.469727	0.000000	0.000000
31.481934	0.000000	0.000000
31.494141	0.000000	0.000000
31.506348	0.000000	0.000000
31.518555	0.000000	0.000000
31.530762	1.000000	0.000000
31.542969	0.000000	0.000000
31.555176	0.000000	0.000000
31.567383	0.000000	0.000000
31.579590	0.000000	0.000000
31.591797	0.000000	0.000000
31.604004	0.000000	0.000000
31.616211	1.000000	0.000000
31.628418	0.000000	0.000000
31.640625	0.000000	0.000000
31.652832	1.000000	0.000000
31.665039	0.000000	0.000000
31.677246	1.000000	0.000000
31.689453	0.000000	0.000000
31.701660	0.000000	0.000000
31.713867	0.000000	0.000000
31.726074	0.000000	0.000000
31.738281	0.000000	0.000000
31.750488	0.000000	0.000000
31.762695	0.000000	0.000000
31.774902	0.000000	0.000000
31.787109	0.000000	0.000000
31.799316	0.000000	0.000000
31.811523	0.000000	0.000000
31.823730	0.000000	0.000000
31.835937	0.000000	0.000000
31.848145	0.000000	0.000000
31.860352	0.000000	0.000000
31.872559	0.000000	0.000000
31.884766	0.000000	0.000000
31.896973	0.000000	0.000000
31.909180	0.000000	0.000000
31.921387	0.000000	0.000000
31.933594	0.000000	0.000000
31.945801	0.000000	0.000000
31.958008	0.000000	0.000000
31.970215	0.000000	0.000000
31.982422	0.000000	0.000000
31.994629	1.000000	0.000000
32.006836	1.000000	0.000000
32.019043	0.000000	0.000000
32.031250	0.000000	0.000000
32.043457	0.000000	0.000000
32.055664	0.000000	1.000000
32.067871	0.000000	0.000000
32.080078	0.000000	0.000000
32.092285	0.000000	0.000000
32.104492	0.000000	1.000000
32.116699	0.000000	1.000000
32.128906	0.000000	0.000000
32.141113	1.000000	0.000000
32.153320	0.000000	0.000000
32.165527	0.000000	0.000000
32.177734	0.000000	0.000000
32.189941	0.000000	0.000000
32.202148	0.000000	0.000000
32.214355	0.000000	1.000000
32.226562	0.000000	0.000000
32.238770	0.000000	0.000000
32.250977	0.000000	0.000000
32.263184	0.000000	1.000000
32.275391	0.000000	0.000000
32.287598	0.000000	0.000000
32.299805	0.000000	0.000000
32.312012	0.000000	0.000000
32.324219	0.000000	0.000000
32.336426	0.000000	0.000000
32.348633	0.000000	0.000000
32.360840	0.000000	0.000000
32.373047	1.000000	0.000000
32.385254	0.000000	0.000000
32.397461	0.000000	0.000000
32.409668	0.000000	0.000000
32.421875	0.000000	0.000000
32.434082	0.000000	0.000000
32.446289	0.000000	0.000000
32.458496	0.000000	0.000000
32.470703	1.000000	1.000000
32.482910	0.000000	0.000000
32.495117	0.000000	0.000000
32.507324	1.000000	0.000000
32.519531	0.000000	0.000000
32.531738	0.000000	0.000000
32.543945	0.000000	1.000000
32.556152	0.000000	0.000000
32.568359	0.000000	0.000000
32.580566	0.000000	0.000000
32.592773	0.000000	0.000000
32.604980	0.000000	1.000000
32.617187	1.000000	0.000000
32.629395	0.000000	0.000000
32.641602	0.000000	0.000000
32.653809	0.000000	0.000000
32.666016	0.000000	0.000000
32.678223	0.000000	0.000000
32.690430	0.000000	1.000000
32.702637	0.000000	0.000000
32.714844	0.000000	0.000000
32.727051	0.000000	0.000000
32.739258	0.000000	0.000000
32.751465	0.000000	0.000000
32.763672	0.000000	0.000000
32.775879	0.000000	0.000000
32.788086	0.000000	0.000000
32.800293	0.000000	0.000000
32.812500	0.000000	0.000000
32.824707	0.000000	0.000000
32.836914	0.000000	0.000000
32.849121	0.000000	0.000000
32.861328	0.000000	0.000000
32.873535	0.000000	0.000000
32.885742	0.000000	0.000000
32.897949	0.000000	0.000000
32.910156	0.000000	0.000000
32.922363	1.000000	0.000000
32.934570	0.000000	0.000000
32.946777	0.000000	0.000000
32.958984	0.000000	0.000000
32.971191	0.000000	0.000000
32.983398	0.000000	0.000000
32.995605	0.000000	0.000000
33.007812	0.000000	0.000000
33.020020	0.000000	0.000000
33.032227	0.000000	1.000000
33.044434	0.000000	0.000000
33.056641	0.000000	0.000000
33.068848	0.000000	0.000000
33.081055	0.000000	0.000000
33.093262	0.000000	0.000000
33.105469	0.000000	0.000000
33.117676	0.000000	0.000000
33.129883	0.000000	0.000000
33.142090	0.000000	0.000000
33.154297	1.000000	0.000000
33.166504	0.000000	0.000000
33.178711	0.000000	0.000000
33.190918	1.000000	0.000000
33.203125	0.000000	0.000000
33.215332	1.000000	0.000000
33.227539	0.000000	0.000000
33.239746	0.000000	0.000000
33.251953	0.000000	0.000000
33.264160	0.000000	0.000000
33.276367	0.000000	0.000000
33.288574	0.000000	0.000000
33.300781	0.000000	0.000000
33.312988	0.000000	0.000000
33.325195	0.000000	0.000000
33.337402	0.000000	0.000000
33.349609	0.000000	0.000000
33.361816	0.000000	0.000000
33.374023	0.000000	0.000000
33.386230	0.000000	0.000000
33.398437	0.000000	0.000000
33.410645	0.000000	0.000000
33.422852	0.000000	0.000000
33.435059	0.000000	0.000000
33.447266	0.000000	0.000000
33.459473	0.000000	0.000000
33.471680	0.000000	0.000000
33.483887	0.000000	0.000000
33.496094	0.000000	0.000000
33.508301	0.000000	0.000000
33.520508	0.000000	0.000000
33.532715	0.000000	0.000000
33.544922	0.000000	0.000000
33.557129	0.000000	0.000000
33.569336	0.000000	0.000000
33.581543	0.000000	0.000000
33.593750	0.000000	0.000000
33.605957	0.000000	0.000000
33.618164	0.000000	0.000000
33.630371	0.000000	0.000000
33.642578	0.000000	0.000000
33.654785	0.000000	0.000000
33.666992	1.000000	0.000000
33.679199	0.000000	0.000000
33.691406	0.000000	0.000000
33.703613	0.000000	0.000000
33.715820	0.000000	0.000000
33.728027	0.000000	0.000000
33.740234	0.000000	0.000000
33.752441	0.000000	0.000000
33.764648	0.000000	0.000000
33.776855	0.000000	0.000000
33.789062	0.000000	0.000000
33.801270	0.000000	0.000000
33.813477	0.000000	0.000000
33.825684	0.000000	0.000000
33.837891	0.000000	0.000000
33.850098	0.000000	0.000000
33.862305	0.000000	0.000000
33.874512	0.000000	0.000000
33.886719	0.000000	0.000000
33.898926	0.000000	0.000000
33.911133	0.000000	0.000000
33.923340	0.000000	0.000000
33.935547	0.000000	0.000000
33.947754	0.000000	0.000000
33.959961	0.000000	0.000000
33.972168	0.000000	0.000000
33.984375	0.000000	0.000000
33.996582	1.000000	0.000000
34.008789	1.000000	0.000000
34.020996	0.000000	0.000000
